"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","300","0.0-0.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","2724","0.0-1.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","2741","0.0-2.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","6043","0.0-3.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","3300","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","8480","0.0-4.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","18198","0.0-5.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","9708","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","19234","0.0-6.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","1034","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","29182","0.0-7.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","9938","","{""Age"":""19"",""Gender"":""Male"",""Race/ethnicity"":""White""}","","","","","","",""
"","","","","","html-button-response","8","49036","0.0-8.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","19852","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","51556","0.0-9.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","52066","0.0-10.0-0.0-0.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","62443","0.0-10.0-0.0-1.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","10363","materials/imgs/D52.png","arrowleft","","[""materials/imgs/D37.png"",""materials/imgs/D64.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","62959","0.0-10.0-0.0-0.1","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","63727","0.0-10.0-0.0-1.1","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","763","materials/imgs/D96.png","arrowright","","[""materials/imgs/D76.png"",""materials/imgs/D16.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","64244","0.0-10.0-0.0-0.2","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","65810","0.0-10.0-0.0-1.2","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","1562","materials/imgs/D34.png","arrowright","","[""materials/imgs/D9.png"",""materials/imgs/D49.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","66324","0.0-10.0-0.0-0.3","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","67476","0.0-10.0-0.0-1.3","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","1147","materials/imgs/D36.png","arrowleft","","[""materials/imgs/D37.png"",""materials/imgs/D78.png""]","false","random","","",""
"","","","","","html-keyboard-response","18","67983","0.0-10.0-0.0-0.4","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","19","68847","0.0-10.0-0.0-1.4","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","862","materials/imgs/D20.png","arrowright","","[""materials/imgs/D21.png"",""materials/imgs/D57.png""]","false","random","","",""
"","","","","","html-keyboard-response","20","69357","0.0-10.0-0.0-0.5","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","21","70193","0.0-10.0-0.0-1.5","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","832","materials/imgs/D55.png","arrowleft","","[""materials/imgs/D106.png"",""materials/imgs/D46.png""]","false","random","","",""
"","","","","","html-keyboard-response","22","70706","0.0-10.0-0.0-0.6","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","23","72037","0.0-10.0-0.0-1.6","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","1328","materials/imgs/D25.png","arrowright","","[""materials/imgs/D56.png"",""materials/imgs/D11.png""]","false","random","","",""
"","","","","","html-keyboard-response","24","72544","0.0-10.0-0.0-0.7","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","25","73219","0.0-10.0-0.0-1.7","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","671","materials/imgs/D81.png","arrowleft","","[""materials/imgs/D57.png"",""materials/imgs/D55.png""]","false","random","","",""
"","","","","","html-keyboard-response","26","73727","0.0-10.0-0.0-0.8","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","27","74378","0.0-10.0-0.0-1.8","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","647","materials/imgs/D34.png","arrowleft","","[""materials/imgs/D4.png"",""materials/imgs/D64.png""]","false","random","","",""
"","","","","","html-keyboard-response","28","74896","0.0-10.0-0.0-0.9","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","29","75432","0.0-10.0-0.0-1.9","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","533","materials/imgs/D57.png","arrowright","","[""materials/imgs/D29.png"",""materials/imgs/D16.png""]","false","random","","",""
"","","","","","html-button-response","30","81432","0.0-11.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","5999","<p>Great job!</p>
      <p>You are now ready to begin the experiment.</p>
      <p>There will be around 200 trials. You will have opportunities to take breaks at three stages of the trials.</p>
      <p>When you are ready to begin please click 'Continue'.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","31","83950","0.0-12.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","32","84454","0.0-13.0-0.0-0.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","33","85678","0.0-13.0-0.0-1.0","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","1220","materials/imgs/D85.png","arrowleft","","[""materials/imgs/D105.png"",""materials/imgs/D106.png""]","false","random","","",""
"","","","","","html-keyboard-response","34","86192","0.0-13.0-0.0-0.1","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","35","87257","0.0-13.0-0.0-1.1","1pjaktyd3g","","1pjaktyd3g","""2024-11-13T15:04:56.147Z""","1060","materials/imgs/D52.png","arrowleft","","[""materials/imgs/D24.png"",""materials/imgs/D16.png""]","false","random","","",""
