"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","4011","0.0-0.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","23837","0.0-1.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","23850","0.0-2.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","31533","0.0-3.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","7681","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","35565","0.0-4.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","80666","0.0-5.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","45097","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","84449","0.0-6.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","3781","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","91497","0.0-7.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","7044","","{""Age"":""18"",""Gender"":""male"",""Race/ethnicity"":""white""}","","","","","","",""
"","","","","","html-button-response","8","104851","0.0-8.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","13352","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","107356","0.0-9.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","107858","0.0-10.0-0.0-0.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","109152","0.0-10.0-0.0-1.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1287","materials/imgs/D35.png","arrowleft","","[""materials/imgs/D103.png"",""materials/imgs/D47.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","109653","0.0-10.0-0.0-0.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","111803","0.0-10.0-0.0-1.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2148","materials/imgs/D75.png","arrowright","","[""materials/imgs/D4.png"",""materials/imgs/D57.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","112304","0.0-10.0-0.0-0.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","114114","0.0-10.0-0.0-1.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1808","materials/imgs/D26.png","arrowright","","[""materials/imgs/D20.png"",""materials/imgs/D56.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","114616","0.0-10.0-0.0-0.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","118838","0.0-10.0-0.0-1.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","4220","materials/imgs/D47.png","arrowleft","","[""materials/imgs/D11.png"",""materials/imgs/D83.png""]","false","random","","",""
"","","","","","html-keyboard-response","18","119339","0.0-10.0-0.0-0.4","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","19","120663","0.0-10.0-0.0-1.4","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1322","materials/imgs/D95.png","arrowleft","","[""materials/imgs/D64.png"",""materials/imgs/D92.png""]","false","random","","",""
"","","","","","html-keyboard-response","20","121165","0.0-10.0-0.0-0.5","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","21","123565","0.0-10.0-0.0-1.5","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2398","materials/imgs/D82.png","arrowleft","","[""materials/imgs/D56.png"",""materials/imgs/D49.png""]","false","random","","",""
"","","","","","html-keyboard-response","22","124066","0.0-10.0-0.0-0.6","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","23","125534","0.0-10.0-0.0-1.6","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1466","materials/imgs/D78.png","arrowright","","[""materials/imgs/D92.png"",""materials/imgs/D52.png""]","false","random","","",""
"","","","","","html-keyboard-response","24","126036","0.0-10.0-0.0-0.7","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","25","126916","0.0-10.0-0.0-1.7","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","877","materials/imgs/D79.png","arrowleft","","[""materials/imgs/D68.png"",""materials/imgs/D8.png""]","false","random","","",""
"","","","","","html-keyboard-response","26","127417","0.0-10.0-0.0-0.8","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","27","128702","0.0-10.0-0.0-1.8","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1283","materials/imgs/D65.png","arrowright","","[""materials/imgs/D32.png"",""materials/imgs/D18.png""]","false","random","","",""
"","","","","","html-keyboard-response","28","129204","0.0-10.0-0.0-0.9","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","29","130546","0.0-10.0-0.0-1.9","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1340","materials/imgs/D20.png","arrowright","","[""materials/imgs/D65.png"",""materials/imgs/D103.png""]","false","random","","",""
"","","","","","html-button-response","30","139649","0.0-11.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","9101","<p>Great job!</p>
      <p>You are now ready to begin the experiment.</p>
      <p>There will be around 200 trials. You will have opportunities to take breaks at three stages of the trials.</p>
      <p>When you are ready to begin please click 'Continue'.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","31","142152","0.0-12.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","32","142654","0.0-13.0-0.0-0.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","33","145250","0.0-13.0-0.0-1.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2587","materials/imgs/D56.png","arrowleft","","[""materials/imgs/D16.png"",""materials/imgs/D78.png""]","false","random","","",""
"","","","","","html-keyboard-response","34","145752","0.0-13.0-0.0-0.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","35","146748","0.0-13.0-0.0-1.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","994","materials/imgs/D55.png","arrowleft","","[""materials/imgs/D83.png"",""materials/imgs/D25.png""]","false","random","","",""
"","","","","","html-keyboard-response","36","147249","0.0-13.0-0.0-0.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","37","148817","0.0-13.0-0.0-1.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1566","materials/imgs/D64.png","arrowleft","","[""materials/imgs/D82.png"",""materials/imgs/D102.png""]","false","random","","",""
"","","","","","html-keyboard-response","38","149319","0.0-13.0-0.0-0.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","39","150272","0.0-13.0-0.0-1.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","951","materials/imgs/D34.png","arrowleft","","[""materials/imgs/D56.png"",""materials/imgs/D87.png""]","false","random","","",""
"","","","","","html-keyboard-response","40","150772","0.0-13.0-0.0-0.4","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","41","152285","0.0-13.0-0.0-1.4","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1510","materials/imgs/D103.png","arrowleft","","[""materials/imgs/D80.png"",""materials/imgs/D79.png""]","false","random","","",""
"","","","","","html-keyboard-response","42","152786","0.0-13.0-0.0-0.5","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","43","153860","0.0-13.0-0.0-1.5","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1072","materials/imgs/D3.png","arrowleft","","[""materials/imgs/D103.png"",""materials/imgs/D37.png""]","false","random","","",""
"","","","","","html-keyboard-response","44","154361","0.0-13.0-0.0-0.6","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","45","155022","0.0-13.0-0.0-1.6","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","660","materials/imgs/D87.png","arrowright","","[""materials/imgs/D49.png"",""materials/imgs/D84.png""]","false","random","","",""
"","","","","","html-keyboard-response","46","155524","0.0-13.0-1.0-0.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","47","156121","0.0-13.0-1.0-1.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","595","materials/imgs/D53.png","arrowright","","[""materials/imgs/D64.png"",""materials/imgs/D53.png""]","","check","materials/imgs/D53.png","1","true"
"","","","","","html-keyboard-response","48","156623","0.0-13.0-2.0-0.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","49","158894","0.0-13.0-2.0-1.0","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2270","materials/imgs/D4.png","arrowleft","","[""materials/imgs/D52.png"",""materials/imgs/D83.png""]","false","validation","","",""
"","","","","","html-keyboard-response","50","159396","0.0-13.0-2.0-0.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","51","160559","0.0-13.0-2.0-1.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1162","materials/imgs/D51.png","arrowright","","[""materials/imgs/D92.png"",""materials/imgs/D20.png""]","false","validation","","",""
"","","","","","html-keyboard-response","52","161061","0.0-13.0-0.1-0.7","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","53","162929","0.0-13.0-0.1-1.7","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1866","materials/imgs/D32.png","arrowright","","[""materials/imgs/D79.png"",""materials/imgs/D77.png""]","false","random","","",""
"","","","","","html-keyboard-response","54","163430","0.0-13.0-0.1-0.8","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","55","164918","0.0-13.0-0.1-1.8","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1486","materials/imgs/D79.png","arrowleft","","[""materials/imgs/D1.png"",""materials/imgs/D29.png""]","false","random","","",""
"","","","","","html-keyboard-response","56","165419","0.0-13.0-0.1-0.9","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","57","166644","0.0-13.0-0.1-1.9","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1223","materials/imgs/D11.png","arrowleft","","[""materials/imgs/D78.png"",""materials/imgs/D77.png""]","false","random","","",""
"","","","","","html-keyboard-response","58","167145","0.0-13.0-0.1-0.10","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","59","167788","0.0-13.0-0.1-1.10","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","642","materials/imgs/D83.png","arrowright","","[""materials/imgs/D37.png"",""materials/imgs/D82.png""]","false","random","","",""
"","","","","","html-keyboard-response","60","168290","0.0-13.0-0.1-0.11","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","61","171052","0.0-13.0-0.1-1.11","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2760","materials/imgs/D37.png","arrowleft","","[""materials/imgs/D29.png"",""materials/imgs/D20.png""]","false","random","","",""
"","","","","","html-keyboard-response","62","171553","0.0-13.0-0.1-0.12","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","63","173022","0.0-13.0-0.1-1.12","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1467","materials/imgs/D101.png","arrowleft","","[""materials/imgs/D111.png"",""materials/imgs/D79.png""]","false","random","","",""
"","","","","","html-keyboard-response","64","173523","0.0-13.0-0.1-0.13","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","65","174541","0.0-13.0-0.1-1.13","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1016","materials/imgs/D6.png","arrowright","","[""materials/imgs/D25.png"",""materials/imgs/D36.png""]","false","random","","",""
"","","","","","html-keyboard-response","66","175043","0.0-13.0-1.1-0.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","67","175658","0.0-13.0-1.1-1.1","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","614","materials/imgs/D26.png","arrowleft","","[""materials/imgs/D26.png"",""materials/imgs/D46.png""]","","check","materials/imgs/D26.png","0","true"
"","","","","","html-keyboard-response","68","176159","0.0-13.0-2.1-0.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","69","178269","0.0-13.0-2.1-1.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2108","materials/imgs/D20.png","arrowright","","[""materials/imgs/D84.png"",""materials/imgs/D85.png""]","false","validation","","",""
"","","","","","html-keyboard-response","70","178770","0.0-13.0-2.1-0.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","71","180369","0.0-13.0-2.1-1.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1597","materials/imgs/D64.png","arrowleft","","[""materials/imgs/D6.png"",""materials/imgs/D81.png""]","false","validation","","",""
"","","","","","html-keyboard-response","72","180870","0.0-13.0-0.2-0.14","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","73","182373","0.0-13.0-0.2-1.14","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1501","materials/imgs/D9.png","arrowright","","[""materials/imgs/D18.png"",""materials/imgs/D17.png""]","false","random","","",""
"","","","","","html-keyboard-response","74","182875","0.0-13.0-0.2-0.15","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","75","183759","0.0-13.0-0.2-1.15","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","882","materials/imgs/D79.png","arrowright","","[""materials/imgs/D101.png"",""materials/imgs/D16.png""]","false","random","","",""
"","","","","","html-keyboard-response","76","184260","0.0-13.0-0.2-0.16","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","77","184965","0.0-13.0-0.2-1.16","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","703","materials/imgs/D9.png","arrowleft","","[""materials/imgs/D32.png"",""materials/imgs/D105.png""]","false","random","","",""
"","","","","","html-keyboard-response","78","185467","0.0-13.0-0.2-0.17","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","79","188069","0.0-13.0-0.2-1.17","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2601","materials/imgs/D9.png","arrowright","","[""materials/imgs/D35.png"",""materials/imgs/D66.png""]","false","random","","",""
"","","","","","html-keyboard-response","80","188571","0.0-13.0-0.2-0.18","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","81","190150","0.0-13.0-0.2-1.18","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1578","materials/imgs/D19.png","arrowleft","","[""materials/imgs/D80.png"",""materials/imgs/D21.png""]","false","random","","",""
"","","","","","html-keyboard-response","82","190651","0.0-13.0-0.2-0.19","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","83","193586","0.0-13.0-0.2-1.19","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2933","materials/imgs/D49.png","arrowleft","","[""materials/imgs/D95.png"",""materials/imgs/D26.png""]","false","random","","",""
"","","","","","html-keyboard-response","84","194087","0.0-13.0-0.2-0.20","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","85","196577","0.0-13.0-0.2-1.20","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2488","materials/imgs/D79.png","arrowleft","","[""materials/imgs/D82.png"",""materials/imgs/D3.png""]","false","random","","",""
"","","","","","html-keyboard-response","86","197078","0.0-13.0-1.2-0.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","87","197761","0.0-13.0-1.2-1.2","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","681","materials/imgs/D76.png","arrowleft","","[""materials/imgs/D76.png"",""materials/imgs/D78.png""]","","check","materials/imgs/D76.png","0","true"
"","","","","","html-keyboard-response","88","198262","0.0-13.0-2.2-0.4","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","89","200516","0.0-13.0-2.2-1.4","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2253","materials/imgs/D16.png","arrowleft","","[""materials/imgs/D52.png"",""materials/imgs/D25.png""]","false","validation","","",""
"","","","","","html-keyboard-response","90","201017","0.0-13.0-2.2-0.5","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","91","201750","0.0-13.0-2.2-1.5","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","731","materials/imgs/D57.png","arrowright","","[""materials/imgs/D111.png"",""materials/imgs/D4.png""]","false","validation","","",""
"","","","","","html-keyboard-response","92","202251","0.0-13.0-0.3-0.21","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","93","204119","0.0-13.0-0.3-1.21","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1866","materials/imgs/D101.png","arrowright","","[""materials/imgs/D103.png"",""materials/imgs/D22.png""]","false","random","","",""
"","","","","","html-keyboard-response","94","204620","0.0-13.0-0.3-0.22","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","95","206180","0.0-13.0-0.3-1.22","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1558","materials/imgs/D35.png","arrowright","","[""materials/imgs/D48.png"",""materials/imgs/D66.png""]","false","random","","",""
"","","","","","html-keyboard-response","96","206681","0.0-13.0-0.3-0.23","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","97","208097","0.0-13.0-0.3-1.23","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1414","materials/imgs/D32.png","arrowleft","","[""materials/imgs/D79.png"",""materials/imgs/D64.png""]","false","random","","",""
"","","","","","html-keyboard-response","98","208598","0.0-13.0-0.3-0.24","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","99","210240","0.0-13.0-0.3-1.24","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1640","materials/imgs/D4.png","arrowleft","","[""materials/imgs/D82.png"",""materials/imgs/D78.png""]","false","random","","",""
"","","","","","html-keyboard-response","100","210741","0.0-13.0-0.3-0.25","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","101","213471","0.0-13.0-0.3-1.25","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","2727","materials/imgs/D26.png","arrowright","","[""materials/imgs/D17.png"",""materials/imgs/D74.png""]","false","random","","",""
"","","","","","html-keyboard-response","102","213972","0.0-13.0-0.3-0.26","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","103","215666","0.0-13.0-0.3-1.26","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1692","materials/imgs/D81.png","arrowleft","","[""materials/imgs/D77.png"",""materials/imgs/D92.png""]","false","random","","",""
"","","","","","html-keyboard-response","104","216166","0.0-13.0-0.3-0.27","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","105","217141","0.0-13.0-0.3-1.27","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","973","materials/imgs/D103.png","arrowright","","[""materials/imgs/D47.png"",""materials/imgs/D34.png""]","false","random","","",""
"","","","","","html-keyboard-response","106","217643","0.0-13.0-1.3-0.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","107","218235","0.0-13.0-1.3-1.3","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","590","materials/imgs/D106.png","arrowleft","","[""materials/imgs/D106.png"",""materials/imgs/D101.png""]","","check","materials/imgs/D106.png","0","true"
"","","","","","html-keyboard-response","108","218736","0.0-13.0-2.3-0.6","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","109","220482","0.0-13.0-2.3-1.6","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1745","materials/imgs/D106.png","arrowleft","","[""materials/imgs/D57.png"",""materials/imgs/D18.png""]","false","validation","","",""
"","","","","","html-keyboard-response","110","220984","0.0-13.0-2.3-0.7","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","111","221548","0.0-13.0-2.3-1.7","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","563","materials/imgs/D57.png","arrowright","","[""materials/imgs/D111.png"",""materials/imgs/D4.png""]","false","validation","","",""
"","","","","","html-keyboard-response","112","222049","0.0-13.0-0.4-0.28","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","113","223078","0.0-13.0-0.4-1.28","rd0rbno9aa","","rd0rbno9aa","""2024-11-12T18:18:37.680Z""","1028","materials/imgs/D83.png","arrowright","","[""materials/imgs/D78.png"",""materials/imgs/D51.png""]","false","random","","",""
