"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","335","0.0-0.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","2633","0.0-1.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","2646","0.0-2.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","10245","0.0-3.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","7597","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","12158","0.0-4.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","57697","0.0-5.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","45535","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","58697","0.0-6.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","998","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","77077","0.0-7.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","18377","","{""Age"":""18"",""Gender"":""Male"",""Race/ethnicity"":""White""}","","","","","","",""
"","","","","","html-button-response","8","89369","0.0-8.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","12290","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","91874","0.0-9.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","92374","0.0-10.0-0.0-0.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","99912","0.0-10.0-0.0-1.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","7532","materials/imgs/D74.png","arrowleft","","[""materials/imgs/D77.png"",""materials/imgs/D17.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","100414","0.0-10.0-0.0-0.1","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","102220","0.0-10.0-0.0-1.1","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","1804","materials/imgs/D16.png","arrowleft","","[""materials/imgs/D14.png"",""materials/imgs/D32.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","102722","0.0-10.0-0.0-0.2","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","107644","0.0-10.0-0.0-1.2","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","4920","materials/imgs/D80.png","arrowleft","","[""materials/imgs/D14.png"",""materials/imgs/D65.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","108146","0.0-10.0-0.0-0.3","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","109615","0.0-10.0-0.0-1.3","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","1468","materials/imgs/D103.png","arrowright","","[""materials/imgs/D25.png"",""materials/imgs/D57.png""]","false","random","","",""
"","","","","","html-keyboard-response","18","110117","0.0-10.0-0.0-0.4","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","19","111432","0.0-10.0-0.0-1.4","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","1313","materials/imgs/D22.png","arrowright","","[""materials/imgs/D96.png"",""materials/imgs/D18.png""]","false","random","","",""
"","","","","","html-keyboard-response","20","111933","0.0-10.0-0.0-0.5","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","21","115116","0.0-10.0-0.0-1.5","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","3181","materials/imgs/D47.png","arrowright","","[""materials/imgs/D3.png"",""materials/imgs/D83.png""]","false","random","","",""
"","","","","","html-keyboard-response","22","115618","0.0-10.0-0.0-0.6","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","23","117476","0.0-10.0-0.0-1.6","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","1856","materials/imgs/D79.png","arrowleft","","[""materials/imgs/D78.png"",""materials/imgs/D21.png""]","false","random","","",""
"","","","","","html-keyboard-response","24","117977","0.0-10.0-0.0-0.7","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","25","119734","0.0-10.0-0.0-1.7","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","1755","materials/imgs/D52.png","arrowleft","","[""materials/imgs/D102.png"",""materials/imgs/D25.png""]","false","random","","",""
"","","","","","html-keyboard-response","26","120235","0.0-10.0-0.0-0.8","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","27","121459","0.0-10.0-0.0-1.8","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","1222","materials/imgs/D87.png","arrowleft","","[""materials/imgs/D37.png"",""materials/imgs/D77.png""]","false","random","","",""
"","","","","","html-keyboard-response","28","121961","0.0-10.0-0.0-0.9","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","29","123113","0.0-10.0-0.0-1.9","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","1150","materials/imgs/D22.png","arrowleft","","[""materials/imgs/D9.png"",""materials/imgs/D95.png""]","false","random","","",""
"","","","","","html-button-response","30","128021","0.0-11.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","4907","<p>Great job!</p>
      <p>You are now ready to begin the experiment.</p>
      <p>There will be around 200 trials. You will have opportunities to take breaks at three stages of the trials.</p>
      <p>When you are ready to begin please click 'Continue'.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","31","130525","0.0-12.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","32","131026","0.0-13.0-0.0-0.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","33","135337","0.0-13.0-0.0-1.0","yoevce1vmq","","yoevce1vmq","""2024-11-12T18:18:09.911Z""","4306","materials/imgs/D84.png","arrowleft","","[""materials/imgs/D49.png"",""materials/imgs/D95.png""]","false","random","","",""
