"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","999","0.0-0.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","5082","0.0-1.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","5099","0.0-2.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","10034","0.0-3.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","4933","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","12484","0.0-4.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","27870","0.0-5.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","15382","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","31249","0.0-6.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","3377","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","54383","0.0-7.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","23128","","{""Age"":""19"",""Gender"":""Male"",""Race/ethnicity"":""White""}","","","","","","",""
"","","","","","html-button-response","8","82975","0.0-8.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","28589","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","85499","0.0-9.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","86000","0.0-10.0-0.0-0.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","95260","0.0-10.0-0.0-1.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","9256","materials/imgs/D76.png","arrowleft","","[""materials/imgs/D92.png"",""materials/imgs/D77.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","95764","0.0-10.0-0.0-0.1","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","104101","0.0-10.0-0.0-1.1","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","8334","materials/imgs/D96.png","arrowleft","","[""materials/imgs/D106.png"",""materials/imgs/D9.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","104608","0.0-10.0-0.0-0.2","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","111087","0.0-10.0-0.0-1.2","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","6477","materials/imgs/D52.png","arrowright","","[""materials/imgs/D92.png"",""materials/imgs/D82.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","111598","0.0-10.0-0.0-0.3","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","113199","0.0-10.0-0.0-1.3","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","1598","materials/imgs/D22.png","arrowright","","[""materials/imgs/D105.png"",""materials/imgs/D3.png""]","false","random","","",""
"","","","","","html-keyboard-response","18","113707","0.0-10.0-0.0-0.4","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","19","117384","0.0-10.0-0.0-1.4","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","3675","materials/imgs/D74.png","arrowright","","[""materials/imgs/D77.png"",""materials/imgs/D3.png""]","false","random","","",""
"","","","","","html-keyboard-response","20","117887","0.0-10.0-0.0-0.5","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","21","121584","0.0-10.0-0.0-1.5","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","3693","materials/imgs/D76.png","arrowright","","[""materials/imgs/D52.png"",""materials/imgs/D37.png""]","false","random","","",""
"","","","","","html-keyboard-response","22","122091","0.0-10.0-0.0-0.6","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","23","126279","0.0-10.0-0.0-1.6","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","4186","materials/imgs/D16.png","arrowright","","[""materials/imgs/D68.png"",""materials/imgs/D17.png""]","false","random","","",""
"","","","","","html-keyboard-response","24","126794","0.0-10.0-0.0-0.7","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","25","138930","0.0-10.0-0.0-1.7","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","12131","materials/imgs/D95.png","arrowleft","","[""materials/imgs/D17.png"",""materials/imgs/D35.png""]","false","random","","",""
"","","","","","html-keyboard-response","26","139434","0.0-10.0-0.0-0.8","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","27","143743","0.0-10.0-0.0-1.8","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","4305","materials/imgs/D3.png","arrowleft","","[""materials/imgs/D85.png"",""materials/imgs/D64.png""]","false","random","","",""
"","","","","","html-keyboard-response","28","144259","0.0-10.0-0.0-0.9","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","29","149505","0.0-10.0-0.0-1.9","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","5244","materials/imgs/D34.png","arrowleft","","[""materials/imgs/D85.png"",""materials/imgs/D18.png""]","false","random","","",""
"","","","","","html-button-response","30","156293","0.0-11.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","6786","<p>Great job!</p>
      <p>You are now ready to begin the experiment.</p>
      <p>There will be around 200 trials. You will have opportunities to take breaks at three stages of the trials.</p>
      <p>When you are ready to begin please click 'Continue'.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","31","158798","0.0-12.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","32","159308","0.0-13.0-0.0-0.0","lnw4qfbzbv","","lnw4qfbzbv","""2024-11-13T14:59:32.861Z""","null","+","null","","","","","","",""
