"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","433","0.0-0.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","3216","0.0-1.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","3228","0.0-2.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","5725","0.0-3.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","2494","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","8941","0.0-4.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","40161","0.0-5.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","31214","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","42002","0.0-6.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1837","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","49668","0.0-7.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","7661","","{""Age"":""20"",""Gender"":""Female "",""Race/ethnicity"":""White ""}","","","","","","",""
"","","","","","html-button-response","8","63489","0.0-8.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","13818","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","65993","0.0-9.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","66495","0.0-10.0-0.0-0.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","68594","0.0-10.0-0.0-1.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","2091","materials/imgs/D53.png","arrowleft","","[""materials/imgs/D22.png"",""materials/imgs/D106.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","69096","0.0-10.0-0.0-0.1","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","71815","0.0-10.0-0.0-1.1","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","2715","materials/imgs/D68.png","arrowleft","","[""materials/imgs/D1.png"",""materials/imgs/D74.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","72316","0.0-10.0-0.0-0.2","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","75624","0.0-10.0-0.0-1.2","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","3305","materials/imgs/D94.png","arrowleft","","[""materials/imgs/D35.png"",""materials/imgs/D111.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","76126","0.0-10.0-0.0-0.3","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","76994","0.0-10.0-0.0-1.3","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","865","materials/imgs/D56.png","arrowright","","[""materials/imgs/D82.png"",""materials/imgs/D65.png""]","false","random","","",""
"","","","","","html-keyboard-response","18","77496","0.0-10.0-0.0-0.4","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","19","78668","0.0-10.0-0.0-1.4","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1169","materials/imgs/D65.png","arrowleft","","[""materials/imgs/D18.png"",""materials/imgs/D9.png""]","false","random","","",""
"","","","","","html-keyboard-response","20","79170","0.0-10.0-0.0-0.5","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","21","80611","0.0-10.0-0.0-1.5","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1439","materials/imgs/D74.png","arrowright","","[""materials/imgs/D79.png"",""materials/imgs/D81.png""]","false","random","","",""
"","","","","","html-keyboard-response","22","81113","0.0-10.0-0.0-0.6","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","23","82498","0.0-10.0-0.0-1.6","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1382","materials/imgs/D80.png","arrowleft","","[""materials/imgs/D18.png"",""materials/imgs/D106.png""]","false","random","","",""
"","","","","","html-keyboard-response","24","82999","0.0-10.0-0.0-0.7","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","25","84935","0.0-10.0-0.0-1.7","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1933","materials/imgs/D20.png","arrowleft","","[""materials/imgs/D6.png"",""materials/imgs/D104.png""]","false","random","","",""
"","","","","","html-keyboard-response","26","85436","0.0-10.0-0.0-0.8","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","27","87232","0.0-10.0-0.0-1.8","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1793","materials/imgs/D8.png","arrowright","","[""materials/imgs/D18.png"",""materials/imgs/D46.png""]","false","random","","",""
"","","","","","html-keyboard-response","28","87733","0.0-10.0-0.0-0.9","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","29","88829","0.0-10.0-0.0-1.9","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1093","materials/imgs/D26.png","arrowleft","","[""materials/imgs/D103.png"",""materials/imgs/D29.png""]","false","random","","",""
"","","","","","html-button-response","30","93599","0.0-11.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","4769","<p>Great job!</p>
      <p>You are now ready to begin the experiment.</p>
      <p>There will be around 200 trials. You will have opportunities to take breaks at three stages of the trials.</p>
      <p>When you are ready to begin please click 'Continue'.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","31","96103","0.0-12.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","32","96605","0.0-13.0-0.0-0.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","33","99297","0.0-13.0-0.0-1.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","2689","materials/imgs/D103.png","arrowleft","","[""materials/imgs/D47.png"",""materials/imgs/D85.png""]","false","random","","",""
"","","","","","html-keyboard-response","34","99800","0.0-13.0-0.0-0.1","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","35","100464","0.0-13.0-0.0-1.1","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","662","materials/imgs/D56.png","arrowleft","","[""materials/imgs/D8.png"",""materials/imgs/D16.png""]","false","random","","",""
"","","","","","html-keyboard-response","36","100965","0.0-13.0-0.0-0.2","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","37","102059","0.0-13.0-0.0-1.2","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1091","materials/imgs/D95.png","arrowleft","","[""materials/imgs/D103.png"",""materials/imgs/D83.png""]","false","random","","",""
"","","","","","html-keyboard-response","38","102560","0.0-13.0-0.0-0.3","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","39","103545","0.0-13.0-0.0-1.3","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","982","materials/imgs/D77.png","arrowright","","[""materials/imgs/D75.png"",""materials/imgs/D3.png""]","false","random","","",""
"","","","","","html-keyboard-response","40","104046","0.0-13.0-0.0-0.4","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","41","104765","0.0-13.0-0.0-1.4","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","718","materials/imgs/D66.png","arrowright","","[""materials/imgs/D68.png"",""materials/imgs/D82.png""]","false","random","","",""
"","","","","","html-keyboard-response","42","105267","0.0-13.0-0.0-0.5","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","43","106907","0.0-13.0-0.0-1.5","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1637","materials/imgs/D20.png","arrowright","","[""materials/imgs/D76.png"",""materials/imgs/D11.png""]","false","random","","",""
"","","","","","html-keyboard-response","44","107408","0.0-13.0-0.0-0.6","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","45","108566","0.0-13.0-0.0-1.6","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","1155","materials/imgs/D64.png","arrowleft","","[""materials/imgs/D6.png"",""materials/imgs/D16.png""]","false","random","","",""
"","","","","","html-keyboard-response","46","109067","0.0-13.0-1.0-0.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","47","110015","0.0-13.0-1.0-1.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","945","materials/imgs/D18.png","arrowright","","[""materials/imgs/D8.png"",""materials/imgs/D18.png""]","","check","materials/imgs/D18.png","1","true"
"","","","","","html-keyboard-response","48","110517","0.0-13.0-2.0-0.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","49","112902","0.0-13.0-2.0-1.0","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","2382","materials/imgs/D49.png","arrowright","","[""materials/imgs/D8.png"",""materials/imgs/D101.png""]","false","validation","","",""
"","","","","","html-keyboard-response","50","113404","0.0-13.0-2.0-0.1","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","51","114398","0.0-13.0-2.0-1.1","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","993","materials/imgs/D111.png","arrowleft","","[""materials/imgs/D82.png"",""materials/imgs/D95.png""]","false","validation","","",""
"","","","","","html-keyboard-response","52","114900","0.0-13.0-0.1-0.7","7rnr2tkrfe","","7rnr2tkrfe","""2024-11-13T15:39:55.859Z""","null","+","null","","","","","","",""
