"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","204","0.0-0.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","2184","0.0-1.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","2198","0.0-2.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","3266","0.0-3.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","1066","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","7599","0.0-4.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","66784","0.0-5.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","59180","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","71033","0.0-6.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","4246","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","85736","0.0-7.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","14699","","{""Age"":""18"",""Gender"":""Female"",""Race/ethnicity"":""White""}","","","","","","",""
"","","","","","html-button-response","8","118283","0.0-8.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","32544","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","120787","0.0-9.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","121289","0.0-10.0-0.0-0.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","123929","0.0-10.0-0.0-1.0","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","2637","materials/imgs/D81.png","arrowright","","[""materials/imgs/D94.png"",""materials/imgs/D19.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","124432","0.0-10.0-0.0-0.1","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","127526","0.0-10.0-0.0-1.1","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","3092","materials/imgs/D21.png","arrowleft","","[""materials/imgs/D104.png"",""materials/imgs/D82.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","128028","0.0-10.0-0.0-0.2","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","129068","0.0-10.0-0.0-1.2","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","1038","materials/imgs/D66.png","arrowleft","","[""materials/imgs/D19.png"",""materials/imgs/D82.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","129570","0.0-10.0-0.0-0.3","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","130616","0.0-10.0-0.0-1.3","ys5k4de9dg","","ys5k4de9dg","""2024-11-12T20:30:52.871Z""","1045","materials/imgs/D25.png","arrowleft","","[""materials/imgs/D95.png"",""materials/imgs/D32.png""]","false","random","","",""
