"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","246","0.0-0.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","3587","0.0-1.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","3600","0.0-2.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","4801","0.0-3.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","1200","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","8698","0.0-4.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","11973","0.0-5.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","3269","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","13784","0.0-6.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","1808","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","26532","0.0-7.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","12745","","{""Age"":""19"",""Gender"":""female"",""Race/ethnicity"":""asian""}","","","","","","",""
"","","","","","html-button-response","8","51311","0.0-8.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","24776","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","53814","0.0-9.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","54316","0.0-10.0-0.0-0.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","56486","0.0-10.0-0.0-1.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","2164","materials/imgs/D111.png","arrowright","","[""materials/imgs/D20.png"",""materials/imgs/D66.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","56988","0.0-10.0-0.0-0.1","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","58299","0.0-10.0-0.0-1.1","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","1308","materials/imgs/D76.png","arrowleft","","[""materials/imgs/D68.png"",""materials/imgs/D92.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","58801","0.0-10.0-0.0-0.2","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","60116","0.0-10.0-0.0-1.2","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","1312","materials/imgs/D34.png","arrowright","","[""materials/imgs/D65.png"",""materials/imgs/D78.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","60617","0.0-10.0-0.0-0.3","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","61296","0.0-10.0-0.0-1.3","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","676","materials/imgs/D64.png","arrowright","","[""materials/imgs/D57.png"",""materials/imgs/D56.png""]","false","random","","",""
"","","","","","html-keyboard-response","18","61798","0.0-10.0-0.0-0.4","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","19","66168","0.0-10.0-0.0-1.4","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","4367","materials/imgs/D37.png","arrowright","","[""materials/imgs/D32.png"",""materials/imgs/D25.png""]","false","random","","",""
"","","","","","html-keyboard-response","20","66669","0.0-10.0-0.0-0.5","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","21","67995","0.0-10.0-0.0-1.5","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","1323","materials/imgs/D32.png","arrowright","","[""materials/imgs/D95.png"",""materials/imgs/D3.png""]","false","random","","",""
"","","","","","html-keyboard-response","22","68497","0.0-10.0-0.0-0.6","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","23","70390","0.0-10.0-0.0-1.6","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","1890","materials/imgs/D19.png","arrowleft","","[""materials/imgs/D56.png"",""materials/imgs/D53.png""]","false","random","","",""
"","","","","","html-keyboard-response","24","70891","0.0-10.0-0.0-0.7","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","25","71888","0.0-10.0-0.0-1.7","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","993","materials/imgs/D21.png","arrowright","","[""materials/imgs/D11.png"",""materials/imgs/D104.png""]","false","random","","",""
"","","","","","html-keyboard-response","26","72389","0.0-10.0-0.0-0.8","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","27","72981","0.0-10.0-0.0-1.8","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","590","materials/imgs/D79.png","arrowleft","","[""materials/imgs/D16.png"",""materials/imgs/D75.png""]","false","random","","",""
"","","","","","html-keyboard-response","28","73483","0.0-10.0-0.0-0.9","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","29","74460","0.0-10.0-0.0-1.9","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","975","materials/imgs/D104.png","arrowleft","","[""materials/imgs/D6.png"",""materials/imgs/D96.png""]","false","random","","",""
"","","","","","html-button-response","30","79569","0.0-11.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","5107","<p>Great job!</p>
      <p>You are now ready to begin the experiment.</p>
      <p>There will be around 200 trials. You will have opportunities to take breaks at three stages of the trials.</p>
      <p>When you are ready to begin please click 'Continue'.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","31","82073","0.0-12.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","32","82575","0.0-13.0-0.0-0.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","33","85379","0.0-13.0-0.0-1.0","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","2801","materials/imgs/D19.png","arrowright","","[""materials/imgs/D16.png"",""materials/imgs/D77.png""]","false","random","","",""
"","","","","","html-keyboard-response","34","85883","0.0-13.0-0.0-0.1","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","35","86741","0.0-13.0-0.0-1.1","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","855","materials/imgs/D80.png","arrowleft","","[""materials/imgs/D4.png"",""materials/imgs/D16.png""]","false","random","","",""
"","","","","","html-keyboard-response","36","87241","0.0-13.0-0.0-0.2","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","37","91157","0.0-13.0-0.0-1.2","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","3913","materials/imgs/D92.png","arrowleft","","[""materials/imgs/D105.png"",""materials/imgs/D14.png""]","false","random","","",""
"","","","","","html-keyboard-response","38","91659","0.0-13.0-0.0-0.3","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","39","92578","0.0-13.0-0.0-1.3","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","916","materials/imgs/D103.png","arrowleft","","[""materials/imgs/D84.png"",""materials/imgs/D68.png""]","false","random","","",""
"","","","","","html-keyboard-response","40","93079","0.0-13.0-0.0-0.4","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","41","93832","0.0-13.0-0.0-1.4","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","750","materials/imgs/D94.png","arrowleft","","[""materials/imgs/D111.png"",""materials/imgs/D49.png""]","false","random","","",""
"","","","","","html-keyboard-response","42","94333","0.0-13.0-0.0-0.5","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","43","94903","0.0-13.0-0.0-1.5","scnrs4pn5c","","scnrs4pn5c","""2024-11-12T18:42:18.471Z""","568","materials/imgs/D25.png","arrowright","","[""materials/imgs/D105.png"",""materials/imgs/D8.png""]","false","random","","",""
