"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","sona_id","subjectID","dateInfo","rt","stimulus","response","question_order","choices","speedy","sampleAlg","selected_image","selected_index","correct"
"true","false","[]","[]","[]","preload","0","393","0.0-0.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","","","","","","","","","",""
"true","","","","","fullscreen","1","8625","0.0-1.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","","","","","","","","","",""
"","","","","","html-keyboard-response","2","8639","0.0-2.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","","null","","","","","","",""
"","","","","","html-button-response","3","61376","0.0-3.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","52733","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","4","63611","0.0-4.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","","","","","","","","","",""
"","","","","","survey-multi-select","5","77178","0.0-5.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","13562","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","6","78427","0.0-6.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","1243","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","7","87012","0.0-7.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","8581","","{""Age"":""19"",""Gender"":""female"",""Race/ethnicity"":""asian""}","","","","","","",""
"","","","","","html-button-response","8","100278","0.0-8.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","13264","<div style='text-align: center;'>
      <p>In each trial of this task, you will see three texture images: one target item on top, and two choices beneath the target item.</p>
      <p><strong>Please select the item that is most like the target item.</strong></p>
      <p>To select the option on the <strong>LEFT</strong>, press the <strong>LEFT ARROW</strong> key. 
      To select the option on the <strong>RIGHT</strong>, press the <strong>RIGHT ARROW</strong> key.</p>
                  <!-- Target Image at the Top -->
      <div style='margin: 20px;'>
        <img src='materials/imgs/instruction_images/InstructionImg1D78.png' alt='Target Image' style='width:200px; height:auto;' />
        <p><em>Target Image</em></p>
      </div>

      <!-- Two Choice Images Below -->
      <div style='display: flex; justify-content: center;'>
        <div style='margin-right: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg2D34.png' alt='Choice Image 1' style='width:150px; height:auto;' />
          <p><em><strong>LEFT ARROW</strong></em></p>
        </div>
        <div style='margin-left: 50px;'>
          <img src='materials/imgs/instruction_images/InstructionImg3D80.png' alt='Choice Image 2' style='width:150px; height:auto;' />
          <p><em><strong>RIGHT ARROW</strong></em></p>
        </div>
      </div>
    </div>

      <p>When you are ready to proceed, please click 'Continue' to begin practice.</p>","0","","","","","","",""
"","","","","","html-keyboard-response","9","102783","0.0-9.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","html-keyboard-response","10","103285","0.0-10.0-0.0-0.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","11","107728","0.0-10.0-0.0-1.0","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","4436","materials/imgs/D74.png","arrowleft","","[""materials/imgs/D66.png"",""materials/imgs/D102.png""]","false","random","","",""
"","","","","","html-keyboard-response","12","108230","0.0-10.0-0.0-0.1","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","13","111157","0.0-10.0-0.0-1.1","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","2925","materials/imgs/D57.png","arrowright","","[""materials/imgs/D25.png"",""materials/imgs/D85.png""]","false","random","","",""
"","","","","","html-keyboard-response","14","111659","0.0-10.0-0.0-0.2","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","15","114127","0.0-10.0-0.0-1.2","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","2467","materials/imgs/D11.png","arrowright","","[""materials/imgs/D56.png"",""materials/imgs/D76.png""]","false","random","","",""
"","","","","","html-keyboard-response","16","114628","0.0-10.0-0.0-0.3","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","17","118105","0.0-10.0-0.0-1.3","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","3474","materials/imgs/D4.png","arrowright","","[""materials/imgs/D74.png"",""materials/imgs/D76.png""]","false","random","","",""
"","","","","","html-keyboard-response","18","118607","0.0-10.0-0.0-0.4","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","19","120564","0.0-10.0-0.0-1.4","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","1955","materials/imgs/D18.png","arrowright","","[""materials/imgs/D68.png"",""materials/imgs/D20.png""]","false","random","","",""
"","","","","","html-keyboard-response","20","121066","0.0-10.0-0.0-0.5","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","21","127516","0.0-10.0-0.0-1.5","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","6448","materials/imgs/D101.png","arrowright","","[""materials/imgs/D3.png"",""materials/imgs/D35.png""]","false","random","","",""
"","","","","","html-keyboard-response","22","128017","0.0-10.0-0.0-0.6","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","23","135323","0.0-10.0-0.0-1.6","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","7304","materials/imgs/D25.png","arrowright","","[""materials/imgs/D111.png"",""materials/imgs/D57.png""]","false","random","","",""
"","","","","","html-keyboard-response","24","135825","0.0-10.0-0.0-0.7","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","25","138034","0.0-10.0-0.0-1.7","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","2206","materials/imgs/D48.png","arrowleft","","[""materials/imgs/D19.png"",""materials/imgs/D4.png""]","false","random","","",""
"","","","","","html-keyboard-response","26","138535","0.0-10.0-0.0-0.8","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","null","+","null","","","","","","",""
"","","","","","image-keyboard-response","27","140613","0.0-10.0-0.0-1.8","rfnkm5w9v2","","rfnkm5w9v2","""2024-11-12T18:53:10.519Z""","2075","materials/imgs/D84.png","arrowleft","","[""materials/imgs/D87.png"",""materials/imgs/D17.png""]","false","random","","",""
